amine_*C1_NMR_shift,amine_*C1_electrostatic_charge,amine_*C2_NMR_shift,amine_*C2_electrostatic_charge,amine_*C3_NMR_shift,amine_*C3_electrostatic_charge,amine_*C4_NMR_shift,amine_*C4_electrostatic_charge,amine_*N1_electrostatic_charge,amine_E_HOMO,amine_E_LUMO,amine_V1_frequency,amine_V1_intensity,amine_V2_frequency,amine_V2_intensity,amine_V3_frequency,amine_V3_intensity,amine_V4_frequency,amine_V4_intensity,amine_V5_frequency,amine_V5_intensity,amine_V6_frequency,amine_V6_intensity,amine_dipole_moment,amine_electronegativity,amine_hardness,amine_molecular_volume,amine_molecular_weight,amine_ovality,amine_surface_area,car_acid_*C1_NMR_shift,car_acid_*C1_electrostatic_charge,car_acid_*C2_NMR_shift,car_acid_*C2_electrostatic_charge,car_acid_*O1_electrostatic_charge,car_acid_*O2_electrostatic_charge,car_acid_E_HOMO,car_acid_E_LUMO,car_acid_V1_frequency,car_acid_V1_intensity,car_acid_V2_frequency,car_acid_V2_intensity,car_acid_V3_frequency,car_acid_V3_intensity,car_acid_dipole_moment,car_acid_electronegativity,car_acid_hardness,car_acid_molecular_volume,car_acid_molecular_weight,car_acid_ovality,car_acid_surface_area,cata_*O1_electrostatic_charge,cata_E_HOMO,cata_E_LUMO,cata_dipole_moment,cata_electronegativity,cata_hardness,cata_molecular_volume,cata_molecular_weight,cata_ovality,cata_surface_area,solvent_*C1_NMR_shift,solvent_*C1_electrostatic_charge,solvent_*C2_NMR_shift,solvent_*C2_electrostatic_charge,solvent_E_HOMO,solvent_E_LUMO,solvent_V1_frequency,solvent_V1_intensity,solvent_dipole_moment,solvent_electronegativity,solvent_hardness,solvent_molecular_volume,solvent_molecular_weight,solvent_ovality,solvent_surface_area 
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.0,0.547,123.65,-0.025,-0.424,-0.513,-0.2659,-0.0621,692.349,5.496,1536.787,19.133,3227.429,1.849,3.360393,0.16,0.1,140.62,156.568,1.227,160.46,-0.513,-0.2864,-0.024,7.069425,0.16,0.13,197.03,254.566,1.372,224.69,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.0,0.547,123.65,-0.025,-0.424,-0.513,-0.2659,-0.0621,692.349,5.496,1536.787,19.133,3227.429,1.849,3.360393,0.16,0.1,140.62,156.568,1.227,160.46,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.0,0.547,123.65,-0.025,-0.424,-0.513,-0.2659,-0.0621,692.349,5.496,1536.787,19.133,3227.429,1.849,3.360393,0.16,0.1,140.62,156.568,1.227,160.46,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.0,0.547,123.65,-0.025,-0.424,-0.513,-0.2659,-0.0621,692.349,5.496,1536.787,19.133,3227.429,1.849,3.360393,0.16,0.1,140.62,156.568,1.227,160.46,-0.527,-0.2634,-0.052,4.889525,0.16,0.11,229.07,236.638,1.365,247.17,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.0,0.547,123.65,-0.025,-0.424,-0.513,-0.2659,-0.0621,692.349,5.496,1536.787,19.133,3227.429,1.849,3.360393,0.16,0.1,140.62,156.568,1.227,160.46,-0.513,-0.2864,-0.024,7.069425,0.16,0.13,197.03,254.566,1.372,224.69,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.0,0.547,123.65,-0.025,-0.424,-0.513,-0.2659,-0.0621,692.349,5.496,1536.787,19.133,3227.429,1.849,3.360393,0.16,0.1,140.62,156.568,1.227,160.46,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,102.75,0.442,1.76,-0.692,-0.3264,0.0366,3139.321,1.978,3.813492,0.14,0.18,53.2,41.053,1.076,73.59
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.0,0.547,123.65,-0.025,-0.424,-0.513,-0.2659,-0.0621,692.349,5.496,1536.787,19.133,3227.429,1.849,3.360393,0.16,0.1,140.62,156.568,1.227,160.46,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,102.75,0.442,1.76,-0.692,-0.3264,0.0366,3139.321,1.978,3.813492,0.14,0.18,53.2,41.053,1.076,73.59
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.0,0.547,123.65,-0.025,-0.424,-0.513,-0.2659,-0.0621,692.349,5.496,1536.787,19.133,3227.429,1.849,3.360393,0.16,0.1,140.62,156.568,1.227,160.46,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,41.13,-0.516,41.13,-0.516,-0.2224,0.0427,3155.343,0.04,3.927258,0.09,0.13,79.02,78.133,1.169,104.12
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.0,0.547,123.65,-0.025,-0.424,-0.513,-0.2659,-0.0621,692.349,5.496,1536.787,19.133,3227.429,1.849,3.360393,0.16,0.1,140.62,156.568,1.227,160.46,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,41.13,-0.516,41.13,-0.516,-0.2224,0.0427,3155.343,0.04,3.927258,0.09,0.13,79.02,78.133,1.169,104.12
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.23,0.601,117.52,-0.152,-0.449,-0.533,-0.2375,-0.0395,603.984,21.719,1564.671,41.897,1521.741,6.465,5.363267,0.14,0.1,154.01,152.149,1.255,174.43,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.23,0.601,117.52,-0.152,-0.449,-0.533,-0.2375,-0.0395,603.984,21.719,1564.671,41.897,1521.741,6.465,5.363267,0.14,0.1,154.01,152.149,1.255,174.43,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.23,0.601,117.52,-0.152,-0.449,-0.533,-0.2375,-0.0395,603.984,21.719,1564.671,41.897,1521.741,6.465,5.363267,0.14,0.1,154.01,152.149,1.255,174.43,-0.527,-0.2634,-0.052,4.889525,0.16,0.11,229.07,236.638,1.365,247.17,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.23,0.601,117.52,-0.152,-0.449,-0.533,-0.2375,-0.0395,603.984,21.719,1564.671,41.897,1521.741,6.465,5.363267,0.14,0.1,154.01,152.149,1.255,174.43,-0.513,-0.2864,-0.024,7.069425,0.16,0.13,197.03,254.566,1.372,224.69,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.23,0.601,117.52,-0.152,-0.449,-0.533,-0.2375,-0.0395,603.984,21.719,1564.671,41.897,1521.741,6.465,5.363267,0.14,0.1,154.01,152.149,1.255,174.43,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.23,0.601,117.52,-0.152,-0.449,-0.533,-0.2375,-0.0395,603.984,21.719,1564.671,41.897,1521.741,6.465,5.363267,0.14,0.1,154.01,152.149,1.255,174.43,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.23,0.601,117.52,-0.152,-0.449,-0.533,-0.2375,-0.0395,603.984,21.719,1564.671,41.897,1521.741,6.465,5.363267,0.14,0.1,154.01,152.149,1.255,174.43,-0.527,-0.2634,-0.052,4.889525,0.16,0.11,229.07,236.638,1.365,247.17,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.23,0.601,117.52,-0.152,-0.449,-0.533,-0.2375,-0.0395,603.984,21.719,1564.671,41.897,1521.741,6.465,5.363267,0.14,0.1,154.01,152.149,1.255,174.43,-0.513,-0.2864,-0.024,7.069425,0.16,0.13,197.03,254.566,1.372,224.69,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.23,0.601,117.52,-0.152,-0.449,-0.533,-0.2375,-0.0395,603.984,21.719,1564.671,41.897,1521.741,6.465,5.363267,0.14,0.1,154.01,152.149,1.255,174.43,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,102.75,0.442,1.76,-0.692,-0.3264,0.0366,3139.321,1.978,3.813492,0.14,0.18,53.2,41.053,1.076,73.59
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.23,0.601,117.52,-0.152,-0.449,-0.533,-0.2375,-0.0395,603.984,21.719,1564.671,41.897,1521.741,6.465,5.363267,0.14,0.1,154.01,152.149,1.255,174.43,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,102.75,0.442,1.76,-0.692,-0.3264,0.0366,3139.321,1.978,3.813492,0.14,0.18,53.2,41.053,1.076,73.59
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.23,0.601,117.52,-0.152,-0.449,-0.533,-0.2375,-0.0395,603.984,21.719,1564.671,41.897,1521.741,6.465,5.363267,0.14,0.1,154.01,152.149,1.255,174.43,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,41.13,-0.516,41.13,-0.516,-0.2224,0.0427,3155.343,0.04,3.927258,0.09,0.13,79.02,78.133,1.169,104.12
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.23,0.601,117.52,-0.152,-0.449,-0.533,-0.2375,-0.0395,603.984,21.719,1564.671,41.897,1521.741,6.465,5.363267,0.14,0.1,154.01,152.149,1.255,174.43,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,41.13,-0.516,41.13,-0.516,-0.2224,0.0427,3155.343,0.04,3.927258,0.09,0.13,79.02,78.133,1.169,104.12
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.527,-0.2634,-0.052,4.889525,0.16,0.11,229.07,236.638,1.365,247.17,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.513,-0.2864,-0.024,7.069425,0.16,0.13,197.03,254.566,1.372,224.69,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.527,-0.2634,-0.052,4.889525,0.16,0.11,229.07,236.638,1.365,247.17,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.513,-0.2864,-0.024,7.069425,0.16,0.13,197.03,254.566,1.372,224.69,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,102.75,0.442,1.76,-0.692,-0.3264,0.0366,3139.321,1.978,3.813492,0.14,0.18,53.2,41.053,1.076,73.59
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,102.75,0.442,1.76,-0.692,-0.3264,0.0366,3139.321,1.978,3.813492,0.14,0.18,53.2,41.053,1.076,73.59
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,41.13,-0.516,41.13,-0.516,-0.2224,0.0427,3155.343,0.04,3.927258,0.09,0.13,79.02,78.133,1.169,104.12
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,153.85,0.588,121.4,-0.334,-0.426,-0.513,-0.2716,-0.0651,672.704,9.082,1646.544,45.82,1624.927,9.018,3.093074,0.17,0.1,120.57,123.111,1.181,139.39,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,41.13,-0.516,41.13,-0.516,-0.2224,0.0427,3155.343,0.04,3.927258,0.09,0.13,79.02,78.133,1.169,104.12
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.22,0.472,131.32,0.34,-0.403,-0.499,-0.2737,-0.0731,647.908,18.456,1539.148,4.166,1616.235,19.806,2.888762,0.17,0.1,120.62,123.111,1.182,139.57,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.22,0.472,131.32,0.34,-0.403,-0.499,-0.2737,-0.0731,647.908,18.456,1539.148,4.166,1616.235,19.806,2.888762,0.17,0.1,120.62,123.111,1.182,139.57,-0.392,-0.3392,-0.1496,6.217044,0.24,0.09,383.14,375.437,1.605,409.47,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.22,0.472,131.32,0.34,-0.403,-0.499,-0.2737,-0.0731,647.908,18.456,1539.148,4.166,1616.235,19.806,2.888762,0.17,0.1,120.62,123.111,1.182,139.57,-0.527,-0.2634,-0.052,4.889525,0.16,0.11,229.07,236.638,1.365,247.17,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.22,0.472,131.32,0.34,-0.403,-0.499,-0.2737,-0.0731,647.908,18.456,1539.148,4.166,1616.235,19.806,2.888762,0.17,0.1,120.62,123.111,1.182,139.57,-0.513,-0.2864,-0.024,7.069425,0.16,0.13,197.03,254.566,1.372,224.69,155.89,0.604,31.64,-0.581,-0.2338,0.0339,1031.865,65.108,3.65952,0.1,0.13,104.27,87.122,1.201,128.64
142.14,0.464,105.86,-0.31,120.88,-0.079,133.45,-0.08,-0.823,-0.2298,-0.0719,512.862,44.613,701.742,6.234,1551.947,39.234,1658.039,99.188,1662.468,114.157,3578.92,54.7,7.121806,0.15,0.08,131.12,138.126,1.235,154.2,154.22,0.472,131.32,0.34,-0.403,-0.499,-0.2737,-0.0731,647.908,18.456,1539.148,4.166,1616.235,19.806,2.888762,0.17,0.1,120.62,123.111,1.182,139.57,-0.123,-0.3583,-0.1863,7.699264,0.27,0.09,244.8,234.283,1.435,271.5,148.65,0.169,34.53,-0.647,-0.2422,0.0322,3132.072,18.455,3.830057,0.1,0.14,86.45,73.095,1.172,110.81
